model,seed,week,factors_stressed_true,factors_named,week_cost,stockout
openai-gpt-5.4,74,4,port,port,679,0
openai-gpt-5.4,74,5,port,port,651,0
openai-gpt-5.4,74,6,port,port,655,0
openai-gpt-5.4,74,7,port,demand;port,733,0
openai-gpt-5.4,74,8,port,demand;port,733,0
openai-gpt-5.4,74,9,demand,,449,0
openai-gpt-5.4,74,10,demand,,120,0
openai-gpt-5.4,74,11,demand,,94,0
openai-gpt-5.4,74,12,demand;supplier,demand;supplier,75,0
openai-gpt-5.4,74,13,demand;port;supplier,port;supplier,419,0
openai-gpt-5.4,74,14,demand;supplier,supplier,418,0
openai-gpt-5.4,74,15,supplier,supplier,102,0
openai-gpt-5.4,74,16,,,424,0
openai-gpt-5.4,74,17,,,120,0
openai-gpt-5.4,74,18,,,99,0
openai-gpt-5.4,74,19,,freight,77,0
openai-gpt-5.4,74,20,,,54,0
openai-gpt-5.4,74,21,,,155,0
openai-gpt-5.4,74,22,,port,49,0
openai-gpt-5.4,74,23,,freight,383,1
openai-gpt-5.4,74,24,demand,demand,341,0
openai-gpt-5.4,74,25,demand,demand;disruption,15,0
openai-gpt-5.4,74,26,demand,,305,0
openai-gpt-5.4,75,1,,supplier,149,0
openai-gpt-5.4,75,2,supplier,supplier,87,0
openai-gpt-5.4,75,3,supplier,supplier,371,0
openai-gpt-5.4,75,4,,demand,412,0
openai-gpt-5.4,75,5,,freight,91,0
openai-gpt-5.4,75,6,,demand,75,0
openai-gpt-5.4,75,7,,freight,289,0
openai-gpt-5.4,75,8,,,92,0
openai-gpt-5.4,75,9,,demand;disruption,285,0
openai-gpt-5.4,75,10,,,436,0
openai-gpt-5.4,75,11,,demand;freight,239,0
openai-gpt-5.4,75,12,demand,disruption,127,0
openai-gpt-5.4,75,13,demand;disruption,disruption;port,94,0
openai-gpt-5.4,75,14,demand;disruption,demand;disruption;freight;supplier,282,0
openai-gpt-5.4,75,15,demand,demand;supplier,782,0
openai-gpt-5.4,75,16,,disruption,449,0
openai-gpt-5.4,75,17,,demand,577,0
openai-gpt-5.4,75,18,,,195,0
openai-gpt-5.4,75,19,,,160,0
openai-gpt-5.4,75,20,,,135,0
openai-gpt-5.4,75,21,,,103,0
openai-gpt-5.4,75,22,quality,demand,89,0
openai-gpt-5.4,75,23,quality,demand,72,0
openai-gpt-5.4,75,24,,,54,0
openai-gpt-5.4,75,25,demand;port;supplier,,28,0
openai-gpt-5.4,75,26,demand;port;supplier,,8,0
openai-gpt-5.4,82,1,port,port,214,0
openai-gpt-5.4,82,2,,demand;quality,157,0
openai-gpt-5.4,82,3,,freight;supplier,323,0
openai-gpt-5.4,82,4,supplier,quality;supplier,140,0
openai-gpt-5.4,82,5,supplier,demand;supplier,271,0
openai-gpt-5.4,82,6,port,port,510,0
openai-gpt-5.4,82,7,port,demand;port,185,0
openai-gpt-5.4,82,8,,,283,0
openai-gpt-5.4,82,9,,,424,0
openai-gpt-5.4,82,10,,,148,0
openai-gpt-5.4,82,11,,,127,0
openai-gpt-5.4,82,12,,disruption,121,0
openai-gpt-5.4,82,13,,,84,0
openai-gpt-5.4,82,14,,demand,212,0
openai-gpt-5.4,82,15,,quality,97,0
openai-gpt-5.4,82,16,port,port;quality,189,0
openai-gpt-5.4,82,17,port,demand;disruption;port,362,0
openai-gpt-5.4,82,18,disruption;port,disruption;port,521,0
openai-gpt-5.4,82,19,port;quality,disruption;port;supplier,652,0
openai-gpt-5.4,82,20,quality,freight;quality;supplier,553,0
openai-gpt-5.4,82,21,quality,,256,0
openai-gpt-5.4,82,22,quality,freight,154,0
openai-gpt-5.4,82,23,quality,,146,0
openai-gpt-5.4,82,24,demand;quality,demand,120,0
openai-gpt-5.4,82,25,demand;port;quality,freight;port,84,0
openai-gpt-5.4,82,26,demand;port;quality,,52,0
openai-gpt-5.4,9,1,,,248,0
openai-gpt-5.4,9,2,port,demand;port,150,0
openai-gpt-5.4,9,3,port,freight;port;quality;supplier,175,0
openai-gpt-5.4,9,4,port,demand;freight;port;quality,533,0
openai-gpt-5.4,9,5,,,101,0
openai-gpt-5.4,9,6,supplier,freight;supplier,130,0
openai-gpt-5.4,9,7,quality;supplier,demand;freight;supplier,88,0
openai-gpt-5.4,9,8,quality;supplier,freight;quality,582,0
openai-gpt-5.4,9,9,freight;quality;supplier,freight;supplier,421,0
openai-gpt-5.4,9,10,freight;quality,freight,789,0
openai-gpt-5.4,9,11,freight,demand;freight,107,0
openai-gpt-5.4,9,12,,,87,0
openai-gpt-5.4,9,13,,demand,213,0
openai-gpt-5.4,9,14,,freight,97,0
openai-gpt-5.4,9,15,supplier,supplier,82,0
openai-gpt-5.4,9,16,supplier,quality;supplier,800,0
openai-gpt-5.4,9,17,supplier,quality;supplier,120,0
openai-gpt-5.4,9,18,supplier,demand;quality;supplier,98,0
openai-gpt-5.4,9,19,,demand;port,359,0
openai-gpt-5.4,9,20,port,demand;port,110,0
openai-gpt-5.4,9,21,port;quality,port,87,0
openai-gpt-5.4,9,22,port;quality;supplier,freight;port;quality,506,0
openai-gpt-5.4,9,23,quality;supplier,,389,0
openai-gpt-5.4,9,24,quality;supplier,quality,70,0
openai-gpt-5.4,9,25,quality;supplier,supplier,52,0
openai-gpt-5.4,9,26,demand;quality;supplier,,23,0
openai-gpt-5.4,90,1,port,demand;port,248,0
openai-gpt-5.4,90,2,,freight;supplier,280,0
openai-gpt-5.4,90,3,,freight,131,0
openai-gpt-5.4,90,4,,freight,113,0
openai-gpt-5.4,90,5,,demand;freight,95,0
openai-gpt-5.4,90,6,port,freight;port,71,0
openai-gpt-5.4,90,7,,freight,55,0
openai-gpt-5.4,90,8,,demand;supplier,206,0
openai-gpt-5.4,90,9,,freight,472,0
openai-gpt-5.4,90,10,,demand,113,0
openai-gpt-5.4,90,11,demand,supplier,87,0
openai-gpt-5.4,90,12,demand,,392,0
openai-gpt-5.4,90,13,demand,demand,76,0
openai-gpt-5.4,90,14,demand,demand,543,1
openai-gpt-5.4,90,15,,freight;quality,95,0
openai-gpt-5.4,90,16,,disruption,76,0
openai-gpt-5.4,90,17,disruption,disruption,448,0
openai-gpt-5.4,90,18,,demand;disruption;port,406,0
openai-gpt-5.4,90,19,,freight,110,0
openai-gpt-5.4,90,20,,demand;disruption,134,1
openai-gpt-5.4,90,21,,disruption,303,0
openai-gpt-5.4,90,22,disruption,port,85,0
openai-gpt-5.4,90,23,disruption;port,disruption;port,61,0
openai-gpt-5.4,90,24,disruption;port;supplier,disruption;freight;port,124,0
openai-gpt-5.4,90,25,disruption;supplier,freight,544,1
openai-gpt-5.4,90,26,disruption;supplier,,664,1
openai-gpt-5.4,91,1,,,272,0
openai-gpt-5.4,91,2,,demand;freight,269,0
openai-gpt-5.4,91,3,,demand,121,0
openai-gpt-5.4,91,4,,port,287,0
openai-gpt-5.4,91,5,demand,freight,134,0
openai-gpt-5.4,91,6,demand,freight,105,0
openai-gpt-5.4,91,7,demand,demand;supplier,141,0
openai-gpt-5.4,91,8,demand,demand,409,0
openai-gpt-5.4,91,9,,port,360,0
openai-gpt-5.4,91,10,,demand;freight;supplier,139,0
openai-gpt-5.4,91,11,,demand;freight,116,0
openai-gpt-5.4,91,12,,demand,94,0
openai-gpt-5.4,91,13,,,333,0
openai-gpt-5.4,91,14,,freight,111,0
openai-gpt-5.4,91,15,,disruption,91,0
openai-gpt-5.4,91,16,disruption,disruption;port,392,0
openai-gpt-5.4,91,17,disruption,disruption,393,0
openai-gpt-5.4,91,18,,demand;disruption,763,0
openai-gpt-5.4,91,19,,freight,157,0
openai-gpt-5.4,91,20,,disruption,274,1
openai-gpt-5.4,91,21,,demand;freight,710,0
openai-gpt-5.4,91,22,,demand;freight;port,154,0
openai-gpt-5.4,91,23,,,133,0
openai-gpt-5.4,91,24,,demand,120,0
openai-gpt-5.4,91,25,,,96,0
openai-gpt-5.4,91,26,port,,80,0
deepseek-deepseek-v4-pro,0,1,,port;quality,106,0
deepseek-deepseek-v4-pro,0,2,,supplier,96,0
deepseek-deepseek-v4-pro,0,3,,port,125,0
deepseek-deepseek-v4-pro,0,4,,,102,0
deepseek-deepseek-v4-pro,0,5,,demand;freight,124,0
deepseek-deepseek-v4-pro,0,6,,supplier,73,0
deepseek-deepseek-v4-pro,0,7,,freight;supplier,402,0
deepseek-deepseek-v4-pro,0,8,,demand;freight;supplier,154,0
deepseek-deepseek-v4-pro,0,9,,freight;supplier,178,0
deepseek-deepseek-v4-pro,0,10,,freight;port;supplier,314,0
deepseek-deepseek-v4-pro,0,11,,supplier,173,0
deepseek-deepseek-v4-pro,0,12,,freight;port;quality,196,0
deepseek-deepseek-v4-pro,0,13,demand,demand;port,168,0
deepseek-deepseek-v4-pro,0,14,demand,demand,157,0
deepseek-deepseek-v4-pro,0,15,demand,demand;quality,200,0
deepseek-deepseek-v4-pro,0,16,demand,demand,204,0
deepseek-deepseek-v4-pro,0,17,,,527,0
deepseek-deepseek-v4-pro,0,18,,,187,0
deepseek-deepseek-v4-pro,0,19,,demand;freight,222,0
deepseek-deepseek-v4-pro,0,20,,demand,195,0
deepseek-deepseek-v4-pro,0,21,demand,disruption;freight,184,0
deepseek-deepseek-v4-pro,0,22,demand,supplier,171,0
deepseek-deepseek-v4-pro,0,23,demand,freight;port,158,0
deepseek-deepseek-v4-pro,0,24,demand;disruption,demand;disruption;freight,173,0
deepseek-deepseek-v4-pro,0,25,demand;disruption,demand;disruption;freight;port,629,1
deepseek-deepseek-v4-pro,0,26,demand;disruption;port,,924,1
deepseek-deepseek-v4-pro,100,1,,port;supplier,122,0
deepseek-deepseek-v4-pro,100,2,,supplier,143,0
deepseek-deepseek-v4-pro,100,3,,demand;freight,173,0
deepseek-deepseek-v4-pro,100,4,,demand;freight,152,0
deepseek-deepseek-v4-pro,100,5,,disruption,142,0
deepseek-deepseek-v4-pro,100,6,,demand;supplier,196,0
deepseek-deepseek-v4-pro,100,7,,demand,193,0
deepseek-deepseek-v4-pro,100,8,demand,demand;quality,119,0
deepseek-deepseek-v4-pro,100,9,demand,demand;disruption,386,0
deepseek-deepseek-v4-pro,100,10,demand;disruption,disruption,459,0
deepseek-deepseek-v4-pro,100,11,demand;disruption,demand;disruption;port,197,0
deepseek-deepseek-v4-pro,100,12,,demand;disruption;freight,188,0
deepseek-deepseek-v4-pro,100,13,port,disruption;port;supplier,412,1
deepseek-deepseek-v4-pro,100,14,supplier,supplier,690,0
deepseek-deepseek-v4-pro,100,15,supplier,supplier,283,0
deepseek-deepseek-v4-pro,100,16,supplier,freight,224,0
deepseek-deepseek-v4-pro,100,17,demand;supplier,freight,145,0
deepseek-deepseek-v4-pro,100,18,demand;supplier,demand;supplier,113,0
deepseek-deepseek-v4-pro,100,19,demand;supplier,demand;freight;quality,192,0
deepseek-deepseek-v4-pro,100,20,demand;port;supplier,demand;port,228,0
deepseek-deepseek-v4-pro,100,21,supplier,demand;quality,283,0
deepseek-deepseek-v4-pro,100,22,supplier,quality,250,0
deepseek-deepseek-v4-pro,100,23,supplier,demand;quality,186,0
deepseek-deepseek-v4-pro,100,24,supplier,,142,0
deepseek-deepseek-v4-pro,100,25,demand;port;supplier,port;quality,136,0
deepseek-deepseek-v4-pro,100,26,supplier,,86,0
deepseek-deepseek-v4-pro,11,1,,demand;port;quality,129,0
deepseek-deepseek-v4-pro,11,2,,freight,203,0
deepseek-deepseek-v4-pro,11,3,,freight;port;quality,188,0
deepseek-deepseek-v4-pro,11,4,,freight;supplier,151,0
deepseek-deepseek-v4-pro,11,5,supplier,freight;quality;supplier,484,0
deepseek-deepseek-v4-pro,11,6,supplier,freight;quality;supplier,354,0
deepseek-deepseek-v4-pro,11,7,,demand;freight;port,291,0
deepseek-deepseek-v4-pro,11,8,,freight;supplier,172,0
deepseek-deepseek-v4-pro,11,9,,freight;port;quality;supplier,128,0
deepseek-deepseek-v4-pro,11,10,,demand;disruption;supplier,318,0
deepseek-deepseek-v4-pro,11,11,,disruption,238,0
deepseek-deepseek-v4-pro,11,12,,,241,0
deepseek-deepseek-v4-pro,11,13,,,133,0
deepseek-deepseek-v4-pro,11,14,,demand;freight,131,0
deepseek-deepseek-v4-pro,11,15,,freight;supplier,434,0
deepseek-deepseek-v4-pro,11,16,freight,demand;freight,293,0
deepseek-deepseek-v4-pro,11,17,freight,demand;freight,170,0
deepseek-deepseek-v4-pro,11,18,freight,demand;freight,156,0
deepseek-deepseek-v4-pro,11,19,freight,freight;supplier,208,0
deepseek-deepseek-v4-pro,11,20,freight,demand;freight,207,0
deepseek-deepseek-v4-pro,11,21,freight,freight,208,0
deepseek-deepseek-v4-pro,11,22,,,282,0
deepseek-deepseek-v4-pro,11,23,,port;supplier,87,0
deepseek-deepseek-v4-pro,11,24,,freight,380,0
deepseek-deepseek-v4-pro,11,25,quality,quality,75,0
deepseek-deepseek-v4-pro,11,26,quality,,51,0
deepseek-deepseek-v4-pro,119,1,,freight,246,0
deepseek-deepseek-v4-pro,119,2,,,81,0
deepseek-deepseek-v4-pro,119,3,,demand;freight,212,0
deepseek-deepseek-v4-pro,119,4,,demand;disruption;supplier,677,0
deepseek-deepseek-v4-pro,119,5,disruption,demand;disruption;freight;port;supplier,1354,0
deepseek-deepseek-v4-pro,119,6,disruption;supplier,disruption;port;quality,912,0
deepseek-deepseek-v4-pro,119,7,disruption,demand;disruption,572,0
deepseek-deepseek-v4-pro,119,8,disruption,disruption;port,797,0
deepseek-deepseek-v4-pro,119,9,disruption,demand;disruption;port,190,0
deepseek-deepseek-v4-pro,119,10,disruption,disruption;port,176,0
deepseek-deepseek-v4-pro,119,11,disruption,disruption;freight;port,149,0
deepseek-deepseek-v4-pro,119,12,disruption,disruption,550,0
deepseek-deepseek-v4-pro,119,13,disruption,disruption;freight,168,0
deepseek-deepseek-v4-pro,119,14,disruption,demand;disruption;freight,456,0
deepseek-deepseek-v4-pro,119,15,disruption,demand;disruption;freight;quality,164,0
deepseek-deepseek-v4-pro,119,16,disruption,disruption;port,577,0
deepseek-deepseek-v4-pro,119,17,disruption,disruption;freight;port,177,0
deepseek-deepseek-v4-pro,119,18,disruption,demand;disruption;port,461,0
deepseek-deepseek-v4-pro,119,19,disruption,port,168,0
deepseek-deepseek-v4-pro,119,20,disruption,,350,0
deepseek-deepseek-v4-pro,119,21,disruption,,165,0
deepseek-deepseek-v4-pro,119,22,disruption,,148,0
deepseek-deepseek-v4-pro,119,23,demand;disruption;port,disruption;port,199,0
deepseek-deepseek-v4-pro,119,24,demand;disruption;port,demand;port,173,0
deepseek-deepseek-v4-pro,119,25,demand;disruption;port,port,549,0
deepseek-deepseek-v4-pro,119,26,demand;disruption;port,,644,1
deepseek-deepseek-v4-pro,12,1,,demand,171,0
deepseek-deepseek-v4-pro,12,2,,disruption;supplier,136,0
deepseek-deepseek-v4-pro,12,3,demand,,241,0
deepseek-deepseek-v4-pro,12,4,demand,demand;quality;supplier,69,0
deepseek-deepseek-v4-pro,12,5,quality;supplier,disruption;quality;supplier,398,0
deepseek-deepseek-v4-pro,12,6,demand;disruption;quality,demand;disruption;quality,327,0
deepseek-deepseek-v4-pro,12,7,demand;disruption,disruption;port,573,0
deepseek-deepseek-v4-pro,12,8,demand,demand;disruption;port;supplier,446,0
deepseek-deepseek-v4-pro,12,9,demand,,729,0
deepseek-deepseek-v4-pro,12,10,,,238,0
deepseek-deepseek-v4-pro,12,11,,,248,0
deepseek-deepseek-v4-pro,12,12,,,178,0
deepseek-deepseek-v4-pro,12,13,,demand,160,0
deepseek-deepseek-v4-pro,12,14,,,294,0
deepseek-deepseek-v4-pro,12,15,,supplier,175,0
deepseek-deepseek-v4-pro,12,16,,demand,159,0
deepseek-deepseek-v4-pro,12,17,port,port;supplier,409,0
deepseek-deepseek-v4-pro,12,18,,,166,0
deepseek-deepseek-v4-pro,12,19,,supplier,283,0
deepseek-deepseek-v4-pro,12,20,,,157,0
deepseek-deepseek-v4-pro,12,21,,demand,145,0
deepseek-deepseek-v4-pro,12,22,,,225,0
deepseek-deepseek-v4-pro,12,23,,,139,0
deepseek-deepseek-v4-pro,12,24,,,118,0
deepseek-deepseek-v4-pro,12,25,,,103,0
deepseek-deepseek-v4-pro,12,26,,,79,0
deepseek-deepseek-v4-pro,135,1,,demand;port,124,0
deepseek-deepseek-v4-pro,135,2,,freight,149,0
deepseek-deepseek-v4-pro,135,3,port,demand;port,133,0
deepseek-deepseek-v4-pro,135,4,,,116,0
deepseek-deepseek-v4-pro,135,5,,supplier,80,0
deepseek-deepseek-v4-pro,135,6,port,demand;freight;port;supplier,249,1
deepseek-deepseek-v4-pro,135,7,,freight,458,0
deepseek-deepseek-v4-pro,135,8,,,133,0
deepseek-deepseek-v4-pro,135,9,demand,demand,119,0
deepseek-deepseek-v4-pro,135,10,demand,,262,0
deepseek-deepseek-v4-pro,135,11,demand,demand;freight,108,0
deepseek-deepseek-v4-pro,135,12,demand,demand,331,0
deepseek-deepseek-v4-pro,135,13,,demand;freight,275,0
deepseek-deepseek-v4-pro,135,14,,supplier,107,0
deepseek-deepseek-v4-pro,135,15,,supplier,191,0
deepseek-deepseek-v4-pro,135,16,supplier,demand;freight;supplier,171,0
deepseek-deepseek-v4-pro,135,17,,freight,170,0
deepseek-deepseek-v4-pro,135,18,,,167,0
deepseek-deepseek-v4-pro,135,19,,freight,172,0
deepseek-deepseek-v4-pro,135,20,,freight;port;supplier,159,0
deepseek-deepseek-v4-pro,135,21,,freight;supplier,153,0
deepseek-deepseek-v4-pro,135,22,,demand;freight,159,0
deepseek-deepseek-v4-pro,135,23,port,freight;port,170,0
deepseek-deepseek-v4-pro,135,24,port,port,376,0
deepseek-deepseek-v4-pro,135,25,demand;port,freight;port,415,0
deepseek-deepseek-v4-pro,135,26,demand;port,,725,1
deepseek-deepseek-v4-pro,14,1,,demand;supplier,124,0
deepseek-deepseek-v4-pro,14,2,,freight;port,110,0
deepseek-deepseek-v4-pro,14,3,,demand;supplier,111,0
deepseek-deepseek-v4-pro,14,4,,demand,104,0
deepseek-deepseek-v4-pro,14,5,,disruption;quality,108,0
deepseek-deepseek-v4-pro,14,6,disruption,demand;disruption;freight;quality,236,0
deepseek-deepseek-v4-pro,14,7,disruption,demand;disruption;port,538,0
deepseek-deepseek-v4-pro,14,8,disruption,demand;disruption,247,1
deepseek-deepseek-v4-pro,14,9,demand;disruption;port,disruption;port;supplier,733,0
deepseek-deepseek-v4-pro,14,10,demand,disruption,144,0
deepseek-deepseek-v4-pro,14,11,,demand;supplier,92,0
deepseek-deepseek-v4-pro,14,12,,supplier,109,0
deepseek-deepseek-v4-pro,14,13,supplier,supplier,184,0
deepseek-deepseek-v4-pro,14,14,supplier,supplier,143,0
deepseek-deepseek-v4-pro,14,15,demand,,133,0
deepseek-deepseek-v4-pro,14,16,demand,demand,391,1
deepseek-deepseek-v4-pro,14,17,demand,demand,409,0
deepseek-deepseek-v4-pro,14,18,demand,demand,98,0
deepseek-deepseek-v4-pro,14,19,,demand;freight;supplier,118,0
deepseek-deepseek-v4-pro,14,20,,demand;freight;quality,141,0
deepseek-deepseek-v4-pro,14,21,,freight,181,0
deepseek-deepseek-v4-pro,14,22,,disruption;freight;port,197,0
deepseek-deepseek-v4-pro,14,23,disruption,disruption;freight;port,191,0
deepseek-deepseek-v4-pro,14,24,,demand,500,0
deepseek-deepseek-v4-pro,14,25,,,77,0
deepseek-deepseek-v4-pro,14,26,,,45,0
deepseek-deepseek-v4-pro,145,1,,port,212,0
deepseek-deepseek-v4-pro,145,2,demand,demand,158,0
deepseek-deepseek-v4-pro,145,3,demand,demand;port,370,1
deepseek-deepseek-v4-pro,145,4,demand,freight;port;supplier,188,0
deepseek-deepseek-v4-pro,145,5,demand,quality;supplier,263,0
deepseek-deepseek-v4-pro,145,6,,freight;quality,622,0
deepseek-deepseek-v4-pro,145,7,,quality,289,0
deepseek-deepseek-v4-pro,145,8,quality,demand;freight;quality,255,0
deepseek-deepseek-v4-pro,145,9,quality,freight;quality;supplier,269,0
deepseek-deepseek-v4-pro,145,10,,demand,285,0
deepseek-deepseek-v4-pro,145,11,,demand;freight;port,243,0
deepseek-deepseek-v4-pro,145,12,port,port,294,0
deepseek-deepseek-v4-pro,145,13,port,demand;port;quality,333,0
deepseek-deepseek-v4-pro,145,14,port,port;quality,417,0
deepseek-deepseek-v4-pro,145,15,port,port;supplier,777,0
deepseek-deepseek-v4-pro,145,16,port,port;quality,481,0
deepseek-deepseek-v4-pro,145,17,,freight;quality;supplier,632,0
deepseek-deepseek-v4-pro,145,18,,freight;quality;supplier,338,0
deepseek-deepseek-v4-pro,145,19,quality;supplier,quality;supplier,337,0
deepseek-deepseek-v4-pro,145,20,quality;supplier,freight,214,0
deepseek-deepseek-v4-pro,145,21,quality;supplier,quality;supplier,171,0
deepseek-deepseek-v4-pro,145,22,quality;supplier,disruption,195,0
deepseek-deepseek-v4-pro,145,23,disruption;quality,disruption;quality,120,0
deepseek-deepseek-v4-pro,145,24,disruption;quality,disruption;quality,141,0
deepseek-deepseek-v4-pro,145,25,quality,demand,118,0
deepseek-deepseek-v4-pro,145,26,quality,,57,0
deepseek-deepseek-v4-pro,148,1,,supplier,216,0
deepseek-deepseek-v4-pro,148,2,,supplier,197,0
deepseek-deepseek-v4-pro,148,3,,port,233,0
deepseek-deepseek-v4-pro,148,4,,freight;quality;supplier,248,0
deepseek-deepseek-v4-pro,148,5,,demand;freight;supplier,213,0
deepseek-deepseek-v4-pro,148,6,supplier,disruption;supplier,137,0
deepseek-deepseek-v4-pro,148,7,supplier,supplier,501,0
deepseek-deepseek-v4-pro,148,8,supplier,,399,0
deepseek-deepseek-v4-pro,148,9,supplier,,358,0
deepseek-deepseek-v4-pro,148,10,supplier,port,395,0
deepseek-deepseek-v4-pro,148,11,supplier,freight;port,369,0
deepseek-deepseek-v4-pro,148,12,supplier,demand;freight;port,335,0
deepseek-deepseek-v4-pro,148,13,supplier,,399,0
deepseek-deepseek-v4-pro,148,14,supplier,demand;freight,343,0
deepseek-deepseek-v4-pro,148,15,port;supplier,port,421,0
deepseek-deepseek-v4-pro,148,16,port;supplier,freight;port,304,0
deepseek-deepseek-v4-pro,148,17,freight;port;supplier,freight;port,322,0
deepseek-deepseek-v4-pro,148,18,port;supplier,demand;port,345,0
deepseek-deepseek-v4-pro,148,19,port;supplier,port,329,0
deepseek-deepseek-v4-pro,148,20,port;supplier,port;quality,448,0
deepseek-deepseek-v4-pro,148,21,port;supplier,port;supplier,316,0
deepseek-deepseek-v4-pro,148,22,port;supplier,freight;port;quality,299,0
deepseek-deepseek-v4-pro,148,23,supplier,,421,0
deepseek-deepseek-v4-pro,148,24,supplier,,106,0
deepseek-deepseek-v4-pro,148,25,supplier,,85,0
deepseek-deepseek-v4-pro,148,26,supplier,,64,0
deepseek-deepseek-v4-pro,160,1,,demand,170,0
deepseek-deepseek-v4-pro,160,2,,freight,204,0
deepseek-deepseek-v4-pro,160,3,,demand;freight;port;supplier,212,0
deepseek-deepseek-v4-pro,160,4,,freight;port;supplier,206,0
deepseek-deepseek-v4-pro,160,5,,demand;freight,324,0
deepseek-deepseek-v4-pro,160,6,,demand;supplier,207,0
deepseek-deepseek-v4-pro,160,7,,freight,198,0
deepseek-deepseek-v4-pro,160,8,,freight,200,0
deepseek-deepseek-v4-pro,160,9,,demand;freight;supplier,178,0
deepseek-deepseek-v4-pro,160,10,,demand;freight,214,0
deepseek-deepseek-v4-pro,160,11,port,freight;port;quality,254,0
deepseek-deepseek-v4-pro,160,12,,freight,252,0
deepseek-deepseek-v4-pro,160,13,,,227,0
deepseek-deepseek-v4-pro,160,14,,freight;supplier,202,0
deepseek-deepseek-v4-pro,160,15,,freight,200,0
deepseek-deepseek-v4-pro,160,16,,demand;freight,197,0
deepseek-deepseek-v4-pro,160,17,,demand,223,0
deepseek-deepseek-v4-pro,160,18,,demand;quality,193,0
deepseek-deepseek-v4-pro,160,19,,freight;supplier,202,0
deepseek-deepseek-v4-pro,160,20,supplier,freight;supplier,338,0
deepseek-deepseek-v4-pro,160,21,supplier,quality;supplier,291,0
